Name of the table	ORPHA number	Disease label	MIM code
PatRef	69077	Rhabdoid tumor	613325
PatRef	69082	Odonto-tricho-ungual-digito-palmar syndrome	601957
PatRef	69083	Ectodermal dysplasia with natal teeth, Turnpenny type	601345
PatRef	69084	Ectodermal dysplasia, ''pure'' hair-nail type	602032
PatRef	69085	Limb-mammary syndrome	603543
PatRef	69086	Ectodermal dysplasia - skin fragility syndrome	604536
PatRef	69087	Naegeli-Franceschetti-Jadassohn syndrome	161000
PatRef	69088	Anhidrotic ectodermal dysplasia - immunodeficiency - osteopetrosis - lymphedema	300301
PatRef	69125	Anonychia with flexural pigmentation	106750
PatRef	69126	Pyogenic arthritis - pyoderma gangrenosum - acne	604416
PatRef	69127	Immunoglobulin A deficiency	137100
PatRef	69127	Immunoglobulin A deficiency	269650
PatRef	69127	Immunoglobulin A deficiency	609529
PatRef	69663	Low phospholipid associated cholelithiasis	600803
PatRef	69665	Intrahepatic cholestasis of pregnancy	147480
PatRef	69723	Tyrosinemia type 3	276710
PatRef	69735	Hypotrichosis - lymphedema - telangiectasia	607823
PatRef	69737	Bosley-Salih-Alorainy syndrome	601536
PatRef	69739	Athabaskan brainstem dysgenesis syndrome	601536
PatRef	70470	Hyperlipoproteinemia type 5	144650
PatRef	70472	Saguenay-Lac-St. Jean cytochrome oxidase deficiency	220111
PatRef	70474	Cardiomyopathy - hypotonia, due to cytochrome c oxidase deficiency	220110
PatRef	70482	Esophageal carcinoma	133239
PatRef	70573	Small cell lung cancer	182280
PatRef	70587	Infant acute respiratory distress syndrome	267450
PatRef	70591	Chronic thromboembolic pulmonary hypertension	612862
PatRef	70592	Immunodeficiency due to interleukin-1 receptor-associated kinase-4 deficiency	607676
PatRef	70594	Motor and cognitive disorder due to sepiapterin reductase deficiency	612716
PatRef	70595	Sensory ataxic neuropathy - dysarthria - ophthalmoparesis	607459
PatRef	71212	3-hydroxylacyl-CoA dehydrogenase deficiency	231530
PatRef	71271	Split hand - split foot - deafness	220600
PatRef	71275	Rh deficiency syndrome	111700
PatRef	71275	Rh deficiency syndrome	268150
PatRef	71277	Encephalopathy due to GLUT1 deficiency	606777
PatRef	71278	Congenital brain dysgenesis due to glutamine synthetase deficiency	610015
PatRef	71289	Radio-ulnar synostosis - amegakaryocytic thrombocytopenia	605432
PatRef	71290	Familial platelet syndrome with predisposition to acute myelogenous leukemia	601399
PatRef	71493	Familial thrombocytosis	300331
PatRef	71517	Rapid-onset dystonia-parkinsonism	128235
PatRef	71526	Obesity due to pro-opiomelanocortin deficiency	609734
PatRef	71528	Obesity due to prohormone convertase-I deficiency	600955
PatRef	71529	Obesity due to melanocortin-4 receptor deficiency	601665
PatRef	73217	Mullerian aplasia	158330
PatRef	73220	Intellectual deficit, X-linked - hypotonic face	309580
PatRef	73229	Autosomal dominant familial hematuria - retinal arteriolar tortuosity - contractures	611773
PatRef	73247	Eosinophilic esophagitis	610247
PatRef	73247	Eosinophilic esophagitis	613412
PatRef	73268	Young adult-onset Parkinsonism	600116
PatRef	73268	Young adult-onset Parkinsonism	605909
PatRef	73268	Young adult-onset Parkinsonism	606324
PatRef	73271	Bleeding diathesis due to glycoprotein VI deficiency or integrin alpha2-beta1 deficiency	192974
PatRef	73271	Bleeding diathesis due to glycoprotein VI deficiency or integrin alpha2-beta1 deficiency	608404
PatRef	73272	Growth delay due to insulin-like growth factor I deficiency	608747
PatRef	73273	Growth delay due to insulin-like growth factor I resistance	270450
PatRef	75233	Wolman disease	278000
PatRef	75234	Cholesteryl ester storage disease	278000
PatRef	75249	Familial isolated restrictive cardiomyopathy	115210
PatRef	75249	Familial isolated restrictive cardiomyopathy	609578
PatRef	75249	Familial isolated restrictive cardiomyopathy	612422
PatRef	75325	Osteosclerosis - ichthyosis - premature ovarian failure	609993
PatRef	75326	Retinal arteries tortuosity	180000
PatRef	75327	North Carolina macular dystrophy	136550
PatRef	75373	Progressive bifocal chorioretinal atrophy	600790
PatRef	75374	Bradyopsia	608415
PatRef	75376	Familial drusen	126600
PatRef	75376	Familial drusen	126700
PatRef	75377	Central areolar choroidal dystrophy	215500
PatRef	75377	Central areolar choroidal dystrophy	613105
PatRef	75377	Central areolar choroidal dystrophy	613144
PatRef	75381	Cystoid macular dystrophy	153880
PatRef	75382	Oguchi disease	258100
PatRef	75382	Oguchi disease	613411
PatRef	75391	Immunodeficiency with natural-killer cell deficiency	609981
PatRef	75392	Ehlers-Danlos syndrome, periodontitis type	130080
PatRef	75496	Ehlers-Danlos syndrome, progeroid type	130070
PatRef	75497	X-linked Ehlers-Danlos syndrome	305200
PatRef	75501	Ehlers-Danlos syndrome, fibronectinemic type	225310
PatRef	75563	X-linked sideroblastic anemia	300751
PatRef	75790	Pollitt syndrome	275550
PatRef	75840	Congenital muscular dystrophy, Ullrich type	254090
PatRef	77258	Trichorhinophalangeal syndrome type 1 and 3	190350
PatRef	77258	Trichorhinophalangeal syndrome type 1 and 3	190351
PatRef	77259	Gaucher disease type 1	230800
PatRef	77260	Gaucher disease type 2	230900
PatRef	77261	Gaucher disease type 3	231000
PatRef	77292	Niemann-Pick disease type A	257200
PatRef	77293	Niemann-Pick disease type B	607616
PatRef	77295	Odontoleukodystrophy	607694
PatRef	77296	Morgagni-Stewart-Morel syndrome	144800
PatRef	77297	Majeed syndrome	609628
PatRef	77298	Anophthalmia/microphthalmia - esophageal atresia	206900
PatRef	77299	Microphthalmia - brain atrophy	611222
PatRef	77302	Oculo-oto-facial dysplasia	610332
PatRef	77303	Common variable immunodeficiency due to an intrinsic B cell defect	107265
PatRef	79022	Simpson-Golabi-Behmel syndrome type 2	300209
PatRef	79076	Juvenile polyposis of infancy	612242
PatRef	79083	Familial partial lipodystrophy associated with PPARG mutations	604367
PatRef	79084	Lipodystrophy, familial partial, Köbberling type	608600
PatRef	79087	Partial acquired lipodystrophy	608709
PatRef	79091	Hereditary inclusion body myopathy - joint contractures - ophthalmoplegia	605637
PatRef	79094	Grange syndrome	602531
PatRef	79095	Congenital bile acid synthesis defect type 4	214950
PatRef	79095	Congenital bile acid synthesis defect type 4	604489
PatRef	79096	Pyridoxal phosphate-responsive seizures	610090
PatRef	79100	Atrophoderma vermiculata	209700
PatRef	79101	Hyperprolinemia type II	239510
PatRef	79102	Thyrotoxic periodic paralysis	188580
PatRef	79102	Thyrotoxic periodic paralysis	613239
PatRef	79106	Eiken syndrome	600002
PatRef	79107	Developmental malformations - deafness - dystonia	607371
PatRef	79113	Growth delay - intellectual deficit - mandibulofacial dysostosis - microcephaly - cleft palate	610536
PatRef	79118	Neonatal diabetes - congenital hypothyroidism - congenital glaucoma - hepatic fibrosis - polycystic kidneys	610699
PatRef	79124	Hepatic veno-occlusive disease - immunodeficiency	235550
PatRef	79133	Focal facial dermal dysplasia	136500
PatRef	79134	DEND syndrome	606176
PatRef	79135	Episodic ataxia type 3	606554
PatRef	79136	Episodic ataxia type 4	606552
PatRef	79137	Generalized Epilepsy - paroxysmal dyskinesia	609446
PatRef	79141	Hereditary painful callosities	114140
PatRef	79142	Familial Dupuytren contracture	126900
PatRef	79143	Congenital anonychia	107000
PatRef	79143	Congenital anonychia	188200
PatRef	79143	Congenital anonychia	206800
PatRef	79144	Congenital onychodysplasia	219070
PatRef	79145	Dowling-Degos disease	179850
PatRef	79146	Familial progressive hyperpigmentation	145250
PatRef	79146	Familial progressive hyperpigmentation	155800
PatRef	79147	Familial reactive perforating collagenosis	216700
PatRef	79148	Elastosis perforans serpiginosa	130100
PatRef	79149	Dermochondrocorneal dystrophy	221800
PatRef	79151	Acrokeratosis verruciformis of Hopf	101900
PatRef	79152	Disseminated superficial actinic porokeratosis	175900
PatRef	79152	Disseminated superficial actinic porokeratosis	607728
PatRef	79152	Disseminated superficial actinic porokeratosis	612293
PatRef	79152	Disseminated superficial actinic porokeratosis	612353
PatRef	79153	Nail dysplasia	161050
PatRef	79154	2-aminoadipic aciduria	204750
PatRef	79155	Encephalopathy due to hydroxykynureninuria	236800
PatRef	79156	Seizures - intellectual deficit due to hydroxylysinuria	236900
PatRef	79157	Developmental delay due to 2-methylbutyryl-CoA dehydrogenase deficiency	610006
PatRef	79159	Isobutyryl-CoA dehydrogenase deficiency	611283
PatRef	79189	Peroxisome biogenesis disorder	601539
PatRef	79230	Hemochromatosis type 2	602390
PatRef	79230	Hemochromatosis type 2	613313
PatRef	79233	Kelley-Seegmiller syndrome	300323
PatRef	79234	Crigler-Najjar syndrome type 1	218800
PatRef	79235	Crigler-Najjar syndrome type 2	606785
PatRef	79240	Glycogen storage disease type 9	613027
PatRef	79246	PDH phosphatase deficiency	608782
PatRef	79262	Adult neuronal ceroid lipofuscinosis	162350
PatRef	79262	Adult neuronal ceroid lipofuscinosis	204300
PatRef	79262	Adult neuronal ceroid lipofuscinosis	256730
PatRef	79262	Adult neuronal ceroid lipofuscinosis	610127
PatRef	79263	Infantile neuronal ceroid lipofuscinosis	256730
PatRef	79264	Juvenile neuronal ceroid lipofuscinosis	204200
PatRef	79264	Juvenile neuronal ceroid lipofuscinosis	204500
PatRef	79264	Juvenile neuronal ceroid lipofuscinosis	256730
PatRef	79264	Juvenile neuronal ceroid lipofuscinosis	600143
PatRef	79264	Juvenile neuronal ceroid lipofuscinosis	609055
PatRef	79264	Juvenile neuronal ceroid lipofuscinosis	610127
PatRef	79273	Hereditary coproporphyria	121300
PatRef	79276	Acute intermittent porphyria	176000
PatRef	79277	Congenital erythropoietic porphyria	263700
PatRef	79278	Erythropoietic protoporphyria	177000
PatRef	79278	Erythropoietic protoporphyria	300752
PatRef	79282	Methylmalonicacidemia - homocystinuria, type cbl C	277400
PatRef	79283	Methylmalonicacidemia - homocystinuria, type cbl D	277410
PatRef	79284	Methylmalonicacidemia - homocystinuria, type cbl F	277380
PatRef	79301	Congenital bile acid synthesis defect type 1	607765
PatRef	79302	Congenital bile acid synthesis defect type 3	603711
PatRef	79303	Congenital bile acid synthesis defect type 2	235555
PatRef	79304	Progressive familial intrahepatic cholestasis type 2	601847
PatRef	79305	Progressive familial intrahepatic cholestasis type 3	602347
PatRef	79306	Progressive familial intrahepatic cholestasis type 1	211600
PatRef	79310	Vitamin B12 responsive methylmalonic acidemia type cbl A	251100
PatRef	79311	Vitamin B12 responsive methylmalonic acidemia type cbl B	251110
PatRef	79312	Vitamin B12 responsive methylmalonic acidemia type mut-	251000
PatRef	79318	CDG syndrome type Ia	212065
PatRef	79319	CDG syndrome type Ib	602579
PatRef	79320	CDG syndrome type Ic	603147
PatRef	79321	CDG syndrome type Id	601110
PatRef	79322	CDG syndrome type Ie	608799
PatRef	79323	CDG syndrome type If	609180
PatRef	79324	CDG syndrome type Ig	607143
PatRef	79325	CDG syndrome type Ih	608104
PatRef	79326	CDG syndrome type Ii	607906
PatRef	79327	CDG syndrome type Ik	608540
PatRef	79328	CDG syndrome type IL	608776
PatRef	79329	CDG syndrome type IIa	212066
PatRef	79330	CDG syndrome type IIb	606056
PatRef	79332	CDG syndrome type IId	607091
PatRef	79333	CDG syndrome type IIe	608779
PatRef	79344	Chondrodysplasia punctata, Sheffield type	118650
PatRef	79345	Brachytelephalangic chondrodysplasia punctata	302950
PatRef	79345	Brachytelephalangic chondrodysplasia punctata	602497
PatRef	79346	Chondrodysplasia punctata, tibial-metacarpal type	118651
PatRef	79347	Chondrodysplasia punctata, Toriello type	215105
PatRef	79351	3-Phosphoglycerate dehydrogenase deficiency	601815
PatRef	79394	Congenital nonbullous ichthyosiform erythroderma	242100
PatRef	79395	Vohwinkel syndrome - ichthyosis	604117
PatRef	79396	Epidermolysis bullosa simplex, Dowling-Meara type	131760
PatRef	79397	Epidermolysis bullosa simplex with mottled pigmentation	131960
PatRef	79399	Epidermolysis bullosa simplex, Köbner type	131900
PatRef	79400	Epidermolysis bullosa simplex, Weber-Cockayne type	131800
PatRef	79401	Epidermolysis bullosa simplex, Ogna type	131950
PatRef	79403	Epidermolysis bullosa, junctional - pyloric atresia	226730
PatRef	79404	Junctional epidermolysis bullosa, Herlitz type	226700
PatRef	79407	Autosomal dominant dystrophic epidermolysis bullosa, Cockayne-Touraine type	131750
PatRef	79408	Autosomal recessive dystrophic epidermolysis bullosa, Hallopeau-Siemens type	226600
PatRef	79410	Pretibial dystrophic epidermolysis bullosa	131850
PatRef	79411	Transient bullous dermolysis of the newborn	131705
PatRef	79430	Hermansky-Pudlak syndrome	203300
PatRef	79430	Hermansky-Pudlak syndrome	608233
PatRef	79431	Oculocutaneous albinism type 1A	203100
PatRef	79432	Oculocutaneous albinism type 2	203200
PatRef	79433	Oculocutaneous albinism type 3	203290
PatRef	79434	Oculocutaneous albinism type 1B	606952
PatRef	79435	Oculocutaneous albinism type 4	606574
PatRef	79443	Pseudohypoparathyroidism type 1A	103580
PatRef	79444	Pseudohypoparathyroidism type 1C	612462
PatRef	79445	Pseudopseudohypoparathyroidism	612463
PatRef	79457	Urticaria pigmentosa	154800
PatRef	79473	Porphyria variegata	176200
PatRef	79476	Griscelli disease type 1	214450
PatRef	79477	Griscelli disease type 2	607624
PatRef	79478	Griscelli disease type 3	609227
PatRef	79486	Cystic hygroma	257350
PatRef	79493	Brooke-Spiegler syndrome	132700
PatRef	79493	Brooke-Spiegler syndrome	601606
PatRef	79493	Brooke-Spiegler syndrome	605041
PatRef	79501	Palmoplantar punctate keratoderma type 1	114140
PatRef	79503	Ichthyosis hystrix, Curth-Macklin type	146590
PatRef	79506	Cholesterol-ester transfer protein deficiency	143470
PatRef	79506	Cholesterol-ester transfer protein deficiency	607322
PatRef	79507	Hypotonia - failure to thrive - microcephaly	246530
PatRef	79665	Gardner syndrome	175100
PatRef	83330	Proximal spinal muscular atrophy type 1	253300
PatRef	83418	Proximal spinal muscular atrophy type 2	253550
PatRef	83419	Proximal spinal muscular atrophy type 3	253400
PatRef	83420	Proximal spinal muscular atrophy type 4	271150
PatRef	83449	Inappropriate antidiuretic hormone secretion syndrome	300539
PatRef	83451	Florid cemento-osseous dysplasia	137575
PatRef	83454	Glomuvenous malformation	138000
PatRef	83461	Congenital primary aphakia	610256
PatRef	83463	Microtia	128800
PatRef	83463	Microtia	600674
PatRef	83465	Narcolepsy without cataplexy	612417
PatRef	83471	Immunodeficiency due to absence of thymus	242700
PatRef	83472	CAMOS syndrome	606937
PatRef	83473	Megalencephaly - polymicrogyria - post-axial polydactyly - hydrocephalus	603387
PatRef	83617	Agammaglobulinemia - microcephaly - craniosynostosis - severe dermatitis	610483
PatRef	83618	Severe dilated cardiomyopathy due to lamin A/C mutation	115200
PatRef	83620	Congenital malabsorptive diarrhea due to paucity of enteroendocrine cells	610370
PatRef	83629	Leukoencephalopathy - metaphyseal chondrodysplasia	300660
PatRef	83639	Hypercoagulability syndrome, due to glycosylphosphatidylinositol deficiency	610293
PatRef	83642	Microcytic anemia with liver iron overload	206100
PatRef	84064	Syndromic diarrhea	222470
PatRef	84065	Idiopathic malabsorption due to bile acid synthesis defects	607765
PatRef	84081	Senior-Boichis syndrome	263200
PatRef	84090	Fibronectin glomerulopathy	137950
PatRef	84090	Fibronectin glomerulopathy	601894
PatRef	84093	Hereditary thermosensitive neuropathy	602107
PatRef	84132	Desmin-related myopathy with Mallory body-like inclusions	602771
PatRef	85110	Familial encephalopathy with neuroserpin inclusion bodies	604218
PatRef	85112	Palmoplantar keratoderma - XX sex reversal - predisposition to squamous cell carcinoma	610644
PatRef	85128	Bothnia retinal dystrophy	607475
PatRef	85136	Cystic leukoencephalopathy without megalencephaly	612951
PatRef	85138	Addison disease	103230
PatRef	85138	Addison disease	240200
PatRef	85146	Scapuloperoneal amyotrophy	181400
PatRef	85146	Scapuloperoneal amyotrophy	181405
PatRef	85146	Scapuloperoneal amyotrophy	181430
PatRef	85146	Scapuloperoneal amyotrophy	300695
PatRef	85163	Hypomyelination - congenital cataract	610532
PatRef	85164	Camptodactyly - tall stature - scoliosis - hearing loss	610474
PatRef	85165	Severe achondroplasia - developmental delay - acanthosis nigricans	134934
PatRef	85166	Platyspondylic dysplasia, Torrance type	151210
PatRef	85167	Spondylometaphyseal dysplasia - cone-rod dystrophy	608940
PatRef	85169	Familial digital arthropathy-brachydactyly	606835
PatRef	85170	Mesomelic dysplasia, Savarirayan type	605274
PatRef	85173	IMAGe syndrome	300290
PatRef	85174	Pseudodiastrophic dysplasia	264180
PatRef	85179	Infantile osteopetrosis with neuroaxonal dysplasia	600329
PatRef	85182	Diaphyseal medullary stenosis - bone malignancy	112250
PatRef	85186	Endosteal sclerosis - cerebellar hypoplasia	213002
PatRef	85188	Metaphyseal dysplasia, Braun-Tinschert type	605946
PatRef	85191	Singleton-Merten dysplasia	182250
PatRef	85192	Calvarial doughnut lesions - bone fragility	126550
PatRef	85193	Idiopathic juvenile osteoporosis	259750
PatRef	85194	Spondylo-ocular syndrome	605822
PatRef	85195	Familial expansile osteolysis	174810
PatRef	85196	Nodulosis-arthropathy-osteolysis syndrome	259600
PatRef	85197	Genochondromatosis	137360
PatRef	85199	Craniosynostosis - anal anomalies - porokeratosis	603116
PatRef	85201	Genitopatellar syndrome	606170
PatRef	85202	Keutel syndrome	245150
PatRef	85203	Acro-pectoral syndrome	605967
PatRef	85212	Perinatal-lethal Gaucher disease	608013
PatRef	85273	Intellectual deficit, X-linked, Abidi type	300262
PatRef	85274	Syndromic X-linked intellectual deficit 7	300218
PatRef	85275	Microphthalmia - ankyloblepharon - intellectual deficit	301590
